Time,Head Temperature Set-Point (C),Head Control Temperature (C),Head Limit Temperature (C),Coolant Inlet Temperature (C),Coolant Outlet Temperature (C),Back End Temperature (C),Ambient Temperature (C),PCB Temperature (C),Coolant Flow Rate (L/min),x-Axis Vibration Magnitude (g),y-Axis Vibration Magnitude (g),z-Axis Vibration Magnitude (g),Power (W),Voltage (V),Current (A),Frequency (Hz),Phase Angle (),Energy Generated (kWh),Engine Running,Engine Demand,Heat Source Enabled,Heat Source Running,Automatic Reset Flag,User Reset Flag,Service Reset Flag,Integrity Check Signal,Control State,Active Error Code,Automatic Reset Time (s),Fan Set-Point (rpm),Fan Speed (rpm),Fan Drive (%),ECU Software ID,VI Protection Software ID,Device Operating Time (h),Engine Running Time (h),Engine Starts,Engine Stops,Average Site Voltage (V),Average Running Voltage (V),External Modulation Signal (%),Heat Input Rate (s),Checksum Fail Count,Packet Count,Comments
19/04/2023  15:09:40,550.0,192.4,193.5,29.5,29.3,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,244.9,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11885,
19/04/2023  15:09:45,550.0,192.0,193.6,29.6,29.3,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,245.5,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11894,
19/04/2023  15:09:50,550.0,192.5,192.8,29.7,29.3,24.0,30.3,35.1,7.8,0.0,0.0,0.0,0,245.3,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11902,
19/04/2023  15:09:55,550.0,192.0,192.0,29.8,29.3,24.0,30.3,35.1,7.8,0.0,0.0,0.0,0,244.6,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11911,
19/04/2023  15:10:00,550.0,191.2,192.9,29.7,29.5,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,245.1,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11919,
19/04/2023  15:10:05,550.0,191.1,190.4,29.7,29.5,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,245.6,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11927,
19/04/2023  15:10:10,550.0,191.1,192.0,29.3,29.3,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,245.0,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11936,
19/04/2023  15:10:15,550.0,191.6,191.5,29.5,29.2,24.0,30.3,35.1,7.8,0.0,0.0,0.0,0,243.6,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11944,
19/04/2023  15:10:20,550.0,191.5,191.9,29.8,29.3,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,243.4,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11952,
19/04/2023  15:10:25,550.0,190.1,191.6,29.8,29.2,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,243.2,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11961,
19/04/2023  15:10:30,550.0,190.2,191.5,29.8,29.3,24.0,30.3,35.1,8.0,0.0,0.0,0.0,0,244.1,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11969,
19/04/2023  15:10:35,550.0,189.9,190.8,29.7,29.3,24.0,30.3,35.1,7.9,0.0,0.0,0.0,0,243.5,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11977,
19/04/2023  15:10:40,550.0,190.6,190.9,30.0,29.3,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.4,0.0,60.04,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11986,
19/04/2023  15:10:45,550.0,189.2,190.9,29.8,29.0,24.0,30.4,35.1,7.9,0.0,0.0,0.0,0,244.5,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,11994,
19/04/2023  15:10:50,550.0,189.4,190.6,29.8,29.0,24.0,30.4,35.1,7.9,0.0,0.0,0.0,0,244.6,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12002,
19/04/2023  15:10:55,550.0,189.2,190.4,29.7,28.9,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.3,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12011,
19/04/2023  15:11:00,550.0,190.6,189.8,29.5,28.8,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.1,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12019,
19/04/2023  15:11:05,550.0,189.1,189.9,29.3,28.7,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.4,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12027,
19/04/2023  15:11:10,550.0,189.0,190.0,29.3,28.6,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.3,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12036,
19/04/2023  15:11:15,550.0,188.8,190.5,29.4,28.6,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.4,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12044,
19/04/2023  15:11:20,550.0,188.6,190.5,29.5,28.6,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,244.3,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12053,
19/04/2023  15:11:25,550.0,189.9,189.4,29.7,28.6,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,243.9,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12061,
19/04/2023  15:11:30,550.0,189.9,189.6,29.7,28.5,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.7,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12069,
19/04/2023  15:11:35,550.0,188.8,190.2,29.8,28.6,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.0,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12078,
19/04/2023  15:11:40,550.0,189.2,190.1,30.0,28.6,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.4,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12086,
19/04/2023  15:11:45,550.0,189.0,190.5,29.7,28.5,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.3,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,398.9,0.8,7,0,245.86,230.41,24.7,0.0,1,12094,
19/04/2023  15:11:50,550.0,189.9,189.1,29.8,28.5,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,244.5,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12103,
19/04/2023  15:11:55,550.0,188.2,190.5,30.0,28.5,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,243.6,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12111,
19/04/2023  15:12:00,550.0,189.4,188.9,30.1,28.5,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,243.7,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12119,
19/04/2023  15:12:05,550.0,188.1,189.8,30.1,28.5,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,243.4,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12128,
19/04/2023  15:12:10,550.0,188.4,190.1,30.2,28.5,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,244.5,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12136,
19/04/2023  15:12:15,550.0,188.8,190.0,30.4,28.5,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.5,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12144,
19/04/2023  15:12:20,550.0,188.9,188.6,30.5,28.5,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12153,
19/04/2023  15:12:25,550.0,188.8,188.4,30.6,28.5,24.0,30.5,35.1,8.0,0.0,0.0,0.0,0,244.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12161,
19/04/2023  15:12:30,550.0,188.9,188.1,30.6,28.6,24.0,30.5,35.1,8.0,0.0,0.0,0.0,0,244.6,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12170,
19/04/2023  15:12:35,550.0,187.2,189.4,30.2,28.5,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12178,
19/04/2023  15:12:40,550.0,187.1,189.5,30.4,28.5,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.3,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12186,
19/04/2023  15:12:45,550.0,188.2,188.0,30.5,28.7,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.5,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12195,
19/04/2023  15:12:50,550.0,186.9,189.1,30.6,28.8,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.1,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12203,
19/04/2023  15:12:55,550.0,187.9,187.6,30.5,28.6,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,244.3,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12211,
19/04/2023  15:13:00,550.0,187.5,187.0,30.3,28.5,24.0,30.5,35.1,7.8,0.0,0.0,0.0,0,243.9,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12220,
19/04/2023  15:13:05,550.0,186.4,187.6,30.2,28.5,24.0,30.5,35.1,7.9,0.0,0.0,0.0,0,243.9,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12228,
19/04/2023  15:13:10,550.0,187.4,187.4,30.2,28.2,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12236,
19/04/2023  15:13:15,550.0,186.0,187.1,30.3,28.2,24.0,30.5,35.2,7.8,0.0,0.0,0.0,0,243.4,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12245,
19/04/2023  15:13:20,550.0,185.0,186.9,30.3,28.5,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,243.4,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12253,
19/04/2023  15:13:25,550.0,185.4,187.5,30.0,28.5,24.0,30.5,35.2,8.0,0.0,0.0,0.0,0,244.2,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12261,
19/04/2023  15:13:30,550.0,185.9,185.8,29.8,28.2,24.0,30.5,35.2,8.0,0.0,0.0,0.0,0,243.8,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12270,
19/04/2023  15:13:35,550.0,185.6,185.5,29.8,28.4,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,243.5,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12278,
19/04/2023  15:13:40,550.0,184.6,186.5,30.1,28.4,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.5,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12286,
19/04/2023  15:13:45,550.0,186.0,185.0,30.0,28.5,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.5,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12295,
19/04/2023  15:13:50,550.0,185.2,185.9,30.0,28.8,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,243.4,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12303,
19/04/2023  15:13:55,550.0,184.8,186.6,29.8,28.8,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.2,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12312,
19/04/2023  15:14:00,550.0,185.1,185.9,29.7,28.8,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.8,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12320,
19/04/2023  15:14:05,550.0,185.2,186.8,29.8,28.9,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,244.4,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12328,
19/04/2023  15:14:10,550.0,185.5,187.0,29.8,29.0,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,244.6,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12337,
19/04/2023  15:14:15,550.0,185.8,187.1,29.5,28.9,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.7,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12345,
19/04/2023  15:14:20,550.0,186.8,186.6,29.7,29.0,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,244.3,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12353,
19/04/2023  15:14:25,550.0,185.8,186.9,29.8,29.0,24.0,30.6,35.2,8.0,0.0,0.0,0.0,0,244.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12362,
19/04/2023  15:14:30,550.0,186.9,186.5,30.0,29.0,24.0,30.6,35.2,8.0,0.0,0.0,0.0,0,243.6,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12370,
19/04/2023  15:14:35,550.0,186.5,188.0,29.8,29.0,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.9,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12378,
19/04/2023  15:14:40,550.0,187.6,188.0,29.8,29.3,24.0,30.6,35.2,7.8,0.0,0.0,0.0,0,244.2,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12387,
19/04/2023  15:14:45,550.0,186.4,188.2,29.7,29.3,24.0,30.6,35.2,7.8,0.0,0.0,0.0,0,244.3,0.0,59.99,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12395,
19/04/2023  15:14:50,550.0,186.5,188.9,29.7,29.4,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.2,0.0,59.99,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12403,
19/04/2023  15:14:55,550.0,187.6,188.4,29.8,29.3,24.0,30.6,35.2,7.8,0.0,0.0,0.0,0,243.2,0.0,59.99,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12412,
19/04/2023  15:15:00,550.0,187.5,187.9,30.0,29.3,24.0,30.6,35.2,7.8,0.0,0.0,0.0,0,244.3,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12420,
19/04/2023  15:15:05,550.0,187.2,188.0,30.1,29.3,24.0,30.6,35.2,7.8,0.0,0.0,0.0,0,243.6,0.0,59.98,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12428,
19/04/2023  15:15:10,550.0,186.9,189.1,30.1,29.3,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.1,0.0,59.99,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12437,
19/04/2023  15:15:15,550.0,186.6,188.1,30.0,29.0,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.6,0.0,59.99,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12445,
19/04/2023  15:15:20,550.0,188.2,188.9,29.8,29.0,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,244.6,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12454,
19/04/2023  15:15:25,550.0,188.9,188.4,29.8,28.9,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.6,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12462,
19/04/2023  15:15:30,550.0,187.4,189.8,29.7,28.9,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.3,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12470,
19/04/2023  15:15:35,550.0,188.9,188.5,30.1,28.8,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.8,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12479,
19/04/2023  15:15:40,550.0,189.6,189.0,30.2,28.6,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,244.5,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12487,
19/04/2023  15:15:45,550.0,188.8,189.8,30.1,28.8,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,243.3,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12495,
19/04/2023  15:15:51,550.0,189.8,189.6,30.4,28.9,24.0,30.6,35.2,7.9,0.0,0.0,0.0,0,243.3,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12504,
19/04/2023  15:15:56,550.0,189.0,190.6,30.6,29.0,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.0,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12512,
19/04/2023  15:16:01,550.0,189.2,191.6,30.6,28.9,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.1,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12520,
19/04/2023  15:16:06,550.0,189.8,192.1,30.5,28.6,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,243.7,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12529,
19/04/2023  15:16:11,550.0,191.1,191.9,30.6,28.6,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.1,0.0,60.0,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12537,
19/04/2023  15:16:16,550.0,190.4,193.1,30.6,28.8,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.1,0.0,60.01,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12545,
19/04/2023  15:16:21,550.0,191.6,192.2,30.6,28.9,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.6,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12554,
19/04/2023  15:16:26,550.0,192.4,193.0,30.9,28.9,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.1,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12562,
19/04/2023  15:16:31,550.0,192.2,194.2,31.1,28.9,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,244.1,0.0,60.02,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12570,
19/04/2023  15:16:36,550.0,194.1,195.8,31.4,29.0,24.0,30.5,35.2,7.9,0.0,0.0,0.0,0,243.9,0.0,60.03,0.0,0.08,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.1254,1.0.2905,399.0,0.8,7,0,245.86,230.41,24.7,0.0,1,12579,
