Time,Head Temperature Set-Point (C),Head Control Temperature (C),Head Limit Temperature (C),Coolant Inlet Temperature (C),Coolant Outlet Temperature (C),Back End Temperature (C),Ambient Temperature (C),PCB Temperature (C),Coolant Flow Rate (L/min),x-Axis Vibration Magnitude (g),y-Axis Vibration Magnitude (g),z-Axis Vibration Magnitude (g),Power (W),Voltage (V),Current (A),Frequency (Hz),Phase Angle (),Energy Generated (kWh),Engine Running,Engine Demand,Heat Source Enabled,Heat Source Running,Automatic Reset Flag,User Reset Flag,Service Reset Flag,Integrity Check Signal,Control State,Active Error Code,Automatic Reset Time (s),Fan Set-Point (rpm),Fan Speed (rpm),Fan Drive (%),ECU Software ID,VI Protection Software ID,Device Operating Time (h),Engine Running Time (h),Engine Starts,Engine Stops,Average Site Voltage (V),Average Running Voltage (V),External Modulation Signal (%),Heat Input Rate (s),Checksum Fail Count,Packet Count,Comments
2023-09-27T15:45:11,550.0,34.6,34.8,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,242.0,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9144,
2023-09-27T15:45:12,550.0,34.6,34.8,36.1,35.5,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.0,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9146,
2023-09-27T15:45:13,550.0,35.6,35.4,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.0,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9147,
2023-09-27T15:45:14,550.0,35.6,35.4,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.0,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9149,
2023-09-27T15:45:15,550.0,36.0,34.9,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.1,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9151,
2023-09-27T15:45:16,550.0,36.0,34.9,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.1,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9152,
2023-09-27T15:45:17,550.0,35.4,36.0,36.2,35.4,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,242.0,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9154,
2023-09-27T15:45:18,550.0,36.2,35.2,36.2,35.5,24.0,31.5,33.3,7.3,0.0,0.0,0.0,0,242.0,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9156,
2023-09-27T15:45:19,550.0,36.2,35.2,36.2,35.5,24.0,31.5,33.3,7.3,0.0,0.0,0.0,0,241.1,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9158,
2023-09-27T15:45:20,550.0,36.0,35.1,36.1,35.5,24.0,31.4,33.3,7.3,0.0,0.0,0.0,0,241.1,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9159,
2023-09-27T15:45:21,550.0,36.0,35.1,36.1,35.5,24.0,31.4,33.3,7.4,0.0,0.0,0.0,0,241.2,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9161,
2023-09-27T15:45:22,550.0,35.0,34.8,36.1,35.4,24.0,31.4,33.3,7.4,0.0,0.0,0.0,0,241.2,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9163,
2023-09-27T15:45:23,550.0,35.0,34.8,36.1,35.4,24.0,31.4,33.3,7.4,0.0,0.0,0.0,0,241.2,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9164,
2023-09-27T15:45:24,550.0,34.5,35.1,36.2,35.5,24.0,31.4,33.3,7.4,0.0,0.0,0.0,0,241.8,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9166,
2023-09-27T15:45:25,550.0,36.0,35.0,36.2,35.5,24.0,31.5,33.3,7.4,0.0,0.0,0.0,0,241.8,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9168,
2023-09-27T15:45:26,550.0,36.0,35.0,36.2,35.5,24.0,31.5,33.3,7.5,0.0,0.0,0.0,0,242.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9170,
2023-09-27T15:45:27,550.0,36.1,35.5,36.1,35.4,24.0,31.5,33.3,7.5,0.0,0.0,0.0,0,242.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9171,
2023-09-27T15:45:28,550.0,36.1,35.5,36.1,35.4,24.0,31.5,33.3,7.5,0.0,0.0,0.0,0,241.0,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9173,
2023-09-27T15:45:29,550.0,36.0,35.2,36.2,35.5,24.0,31.4,33.3,7.5,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9175,
2023-09-27T15:45:30,550.0,36.0,35.2,36.2,35.5,24.0,31.4,33.3,7.3,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9176,
2023-09-27T15:45:32,550.0,34.6,35.4,36.1,35.4,24.0,31.5,33.3,7.3,0.0,0.0,0.0,0,242.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9178,
2023-09-27T15:45:33,550.0,34.8,36.0,36.1,35.4,24.0,31.5,33.3,7.3,0.0,0.0,0.0,0,242.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9180,
2023-09-27T15:45:34,550.0,34.8,36.0,36.1,35.4,24.0,31.5,33.3,7.3,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9182,
2023-09-27T15:45:35,550.0,35.5,34.9,36.1,35.4,24.0,31.5,33.3,7.3,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9183,
2023-09-27T15:45:36,550.0,35.5,34.9,36.1,35.4,24.0,31.5,33.3,7.1,0.0,0.0,0.0,0,240.8,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9185,
2023-09-27T15:45:37,550.0,35.6,34.5,36.1,35.5,24.0,31.5,33.3,7.1,0.0,0.0,0.0,0,241.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9187,
2023-09-27T15:45:38,550.0,34.6,35.0,36.1,35.5,24.0,31.5,33.3,7.1,0.0,0.0,0.0,0,241.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9189,
2023-09-27T15:45:39,550.0,34.6,35.0,36.1,35.5,24.0,31.5,33.3,7.1,0.0,0.0,0.0,0,242.0,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9190,
2023-09-27T15:45:40,550.0,34.5,35.8,36.1,35.5,24.0,31.5,33.3,7.0,0.0,0.0,0.0,0,242.0,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9192,
2023-09-27T15:45:41,550.0,34.5,35.8,36.1,35.5,24.0,31.5,33.3,7.0,0.0,0.0,0.0,0,242.0,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9194,
2023-09-27T15:45:42,550.0,35.0,36.4,36.1,35.5,24.0,31.5,33.3,7.0,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9196,
2023-09-27T15:45:43,550.0,35.2,35.9,36.1,35.4,24.0,31.4,33.3,7.0,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9198,
2023-09-27T15:45:44,550.0,35.2,35.9,36.1,35.4,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.3,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9200,
2023-09-27T15:45:45,550.0,34.8,36.0,36.0,35.5,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.3,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9201,
2023-09-27T15:45:47,550.0,34.8,36.0,36.0,35.5,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,242.3,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9203,
2023-09-27T15:45:48,550.0,35.8,35.9,36.1,35.5,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9205,
2023-09-27T15:45:49,550.0,35.9,35.4,36.1,35.5,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9207,
2023-09-27T15:45:50,550.0,35.9,35.4,36.1,35.5,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9209,
2023-09-27T15:45:51,550.0,35.5,34.6,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.4,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9211,
2023-09-27T15:45:52,550.0,34.5,36.0,36.1,35.4,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.4,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9213,
2023-09-27T15:45:53,550.0,34.5,36.0,36.1,35.4,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,242.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9215,
2023-09-27T15:45:54,550.0,36.1,35.8,36.1,35.4,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,242.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9216,
2023-09-27T15:45:55,550.0,36.1,35.8,36.1,35.4,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9218,
2023-09-27T15:45:56,550.0,35.9,35.4,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.3,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9220,
2023-09-27T15:45:57,550.0,35.9,35.4,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.3,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9221,
2023-09-27T15:45:58,550.0,35.8,34.8,36.1,35.5,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.3,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9223,
2023-09-27T15:45:59,550.0,34.5,35.9,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.3,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9225,
2023-09-27T15:46:01,550.0,34.5,35.9,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9227,
2023-09-27T15:46:02,550.0,36.0,35.0,36.1,35.4,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.7,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9228,
2023-09-27T15:46:03,550.0,36.0,35.0,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,242.2,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9230,
2023-09-27T15:46:04,550.0,35.0,34.9,36.1,35.5,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.5,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9232,
2023-09-27T15:46:05,550.0,35.0,35.1,36.1,35.5,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,241.5,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9234,
2023-09-27T15:46:06,550.0,35.0,35.1,36.1,35.5,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,241.6,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9235,
2023-09-27T15:46:07,550.0,35.9,36.0,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.6,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9237,
2023-09-27T15:46:08,550.0,35.9,36.0,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.6,0.0,59.99,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9239,
2023-09-27T15:46:09,550.0,35.5,35.4,36.1,35.5,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,242.4,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9241,
2023-09-27T15:46:10,550.0,35.5,35.4,36.1,35.5,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,242.4,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9242,
2023-09-27T15:46:11,550.0,35.8,35.8,36.1,35.4,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,241.9,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9244,
2023-09-27T15:46:12,550.0,36.1,35.1,36.1,35.4,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.9,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9246,
2023-09-27T15:46:13,550.0,36.1,35.1,36.1,35.4,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9248,
2023-09-27T15:46:14,550.0,34.8,35.4,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.2,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9249,
2023-09-27T15:46:15,550.0,34.8,35.4,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.5,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9251,
2023-09-27T15:46:16,550.0,34.5,35.1,36.0,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9253,
2023-09-27T15:46:17,550.0,34.9,36.1,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9255,
2023-09-27T15:46:19,550.0,34.9,36.1,36.1,35.5,24.0,31.5,33.3,6.8,0.0,0.0,0.0,0,241.1,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9257,
2023-09-27T15:46:20,550.0,35.5,34.8,36.1,35.4,24.0,31.4,33.3,6.8,0.0,0.0,0.0,0,241.1,0.0,60.0,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9258,
2023-09-27T15:46:21,550.0,35.5,34.8,36.1,35.4,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,241.8,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9260,
2023-09-27T15:46:22,550.0,34.8,35.0,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,242.3,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9262,
2023-09-27T15:46:23,550.0,34.8,35.0,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,242.3,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9263,
2023-09-27T15:46:24,550.0,34.4,36.1,36.1,35.4,24.0,31.4,33.3,6.9,0.0,0.0,0.0,0,241.4,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9265,
2023-09-27T15:46:25,550.0,35.1,36.0,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.4,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9267,
2023-09-27T15:46:26,550.0,35.1,36.0,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.4,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9269,
2023-09-27T15:46:27,550.0,36.1,35.5,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.4,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9270,
2023-09-27T15:46:28,550.0,36.1,35.5,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,240.9,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9272,
2023-09-27T15:46:29,550.0,35.8,35.9,36.1,35.4,24.0,31.5,33.3,6.9,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9274,
2023-09-27T15:46:30,550.0,35.8,35.9,36.1,35.4,24.0,31.5,33.3,7.7,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9275,
2023-09-27T15:46:31,550.0,35.8,35.4,36.0,35.4,24.0,31.4,33.3,7.7,0.0,0.0,0.0,0,242.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9277,
2023-09-27T15:46:32,550.0,35.4,34.6,36.0,35.4,24.0,31.4,33.3,7.7,0.0,0.0,0.0,0,242.1,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9279,
2023-09-27T15:46:33,550.0,35.4,34.6,36.0,35.4,24.0,31.4,33.3,7.7,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9280,
2023-09-27T15:46:34,550.0,35.5,35.9,36.0,35.5,24.0,31.4,33.3,7.7,0.0,0.0,0.0,0,241.2,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9282,
2023-09-27T15:46:35,550.0,35.5,35.9,36.0,35.5,24.0,31.4,33.3,7.7,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9284,
2023-09-27T15:46:36,550.0,36.0,35.4,36.1,35.5,24.0,31.5,33.3,7.7,0.0,0.0,0.0,0,241.7,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9285,
2023-09-27T15:46:37,550.0,36.0,35.4,36.1,35.5,24.0,31.5,33.3,7.7,0.0,0.0,0.0,0,242.0,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9287,
2023-09-27T15:46:38,550.0,34.8,36.1,36.1,35.4,24.0,31.5,33.3,7.7,0.0,0.0,0.0,0,241.4,0.0,60.01,0.0,0.28,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1.0.561,1.0.2905,4045.8,36.2,197,0,245.37,240.12,24.7,0.0,0,9289,
