Time,current_elevation_angle,current_azimuth_angle,sun_elevation_angle,sun_azimuth_angle
2023-06-15 11:13:13, 60.800, 87.824, 60.870, 87.900
2023-06-15 11:13:14, 60.800, 87.824, 60.870, 87.900
2023-06-15 11:13:18, 60.800, 87.824, 60.870, 87.900
2023-06-15 11:13:20, 60.800, 87.824, 60.870, 87.900
2023-06-15 11:13:22, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:24, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:25, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:26, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:28, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:29, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:31, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:32, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:33, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:35, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:36, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:38, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:39, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:40, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:42, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:43, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:45, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:46, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:47, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:49, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:51, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:53, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:54, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:55, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:57, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:13:58, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:14:00, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:14:01, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:14:02, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:14:04, 60.800, 87.824, 60.900, 87.920
2023-06-15 11:14:06, 60.929, 87.912, 61.070, 87.990
2023-06-15 11:14:08, 60.975, 87.912, 61.070, 87.990
2023-06-15 11:14:10, 61.038, 87.912, 61.080, 87.990
2023-06-15 11:14:13, 61.038, 87.912, 61.090, 88.000
2023-06-15 11:14:14, 61.038, 87.912, 61.090, 88.000
2023-06-15 11:14:15, 61.038, 87.912, 61.090, 88.000
2023-06-15 11:14:17, 61.038, 87.912, 61.090, 88.000
2023-06-15 11:14:18, 61.038, 87.912, 61.090, 88.000
2023-06-15 11:14:20, 61.038, 87.912, 61.090, 88.000
2023-06-15 11:14:22, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:26, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:28, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:29, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:33, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:35, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:36, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:40, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:42, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:43, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:47, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:49, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:51, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:52, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:54, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:55, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:57, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:58, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:14:59, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:15:01, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:15:02, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:15:04, 61.038, 87.912, 61.130, 88.010
2023-06-15 11:15:06, 61.209, 87.956, 61.290, 88.080
2023-06-15 11:15:08, 61.209, 88.000, 61.290, 88.080
2023-06-15 11:15:10, 61.259, 88.000, 61.310, 88.090
2023-06-15 11:15:13, 61.259, 88.000, 61.320, 88.090
2023-06-15 11:15:14, 61.259, 88.000, 61.320, 88.090
2023-06-15 11:15:15, 61.259, 88.000, 61.320, 88.090
2023-06-15 11:15:17, 61.259, 88.000, 61.320, 88.090
2023-06-15 11:15:18, 61.259, 88.000, 61.320, 88.090
2023-06-15 11:15:23, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:25, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:26, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:28, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:29, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:30, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:32, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:33, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:35, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:36, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:37, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:39, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:40, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:42, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:43, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:44, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:46, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:47, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:49, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:51, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:52, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:54, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:55, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:57, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:58, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:15:59, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:16:01, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:16:02, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:16:04, 61.259, 88.046, 61.350, 88.110
2023-06-15 11:16:06, 61.429, 88.089, 61.520, 88.180
2023-06-15 11:16:07, 61.429, 88.089, 61.520, 88.180
2023-06-15 11:16:10, 61.475, 88.089, 61.530, 88.180
2023-06-15 11:16:15, 61.475, 88.136, 61.540, 88.190
2023-06-15 11:16:17, 61.475, 88.136, 61.540, 88.190
2023-06-15 11:16:18, 61.475, 88.136, 61.540, 88.190
2023-06-15 11:16:19, 61.475, 88.136, 61.540, 88.190
2023-06-15 11:16:22, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:23, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:25, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:26, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:28, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:29, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:30, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:32, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:33, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:35, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:36, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:37, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:39, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:40, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:42, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:43, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:44, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:46, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:47, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:49, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:51, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:52, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:54, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:55, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:57, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:58, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:16:59, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:17:01, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:17:02, 61.521, 88.136, 61.580, 88.200
2023-06-15 11:17:06, 61.650, 88.184, 61.740, 88.270
2023-06-15 11:17:07, 61.650, 88.184, 61.740, 88.270
2023-06-15 11:17:10, 61.694, 88.184, 61.760, 88.280
2023-06-15 11:17:12, 61.694, 88.184, 61.770, 88.280
2023-06-15 11:17:14, 61.694, 88.184, 61.770, 88.280
2023-06-15 11:17:15, 61.694, 88.184, 61.770, 88.280
2023-06-15 11:17:17, 61.694, 88.184, 61.770, 88.280
2023-06-15 11:17:18, 61.694, 88.184, 61.770, 88.280
2023-06-15 11:17:19, 61.694, 88.184, 61.770, 88.280
2023-06-15 11:17:22, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:23, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:25, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:26, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:27, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:29, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:30, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:32, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:33, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:34, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:36, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:37, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:39, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:40, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:41, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:43, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:44, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:46, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:47, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:48, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:51, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:52, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:54, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:55, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:56, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:58, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:17:59, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:18:01, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:18:02, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:18:03, 61.740, 88.226, 61.800, 88.300
2023-06-15 11:18:06, 61.910, 88.272, 61.970, 88.370
2023-06-15 11:18:07, 61.910, 88.272, 61.970, 88.370
2023-06-15 11:18:10, 61.910, 88.315, 61.980, 88.380
2023-06-15 11:18:12, 61.910, 88.315, 61.990, 88.380
2023-06-15 11:18:14, 61.910, 88.315, 61.990, 88.380
2023-06-15 11:18:15, 61.910, 88.315, 61.990, 88.380
2023-06-15 11:18:16, 61.910, 88.315, 61.990, 88.380
2023-06-15 11:18:18, 61.910, 88.315, 61.990, 88.380
2023-06-15 11:18:19, 61.910, 88.315, 61.990, 88.380
2023-06-15 11:18:22, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:23, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:25, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:26, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:27, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:29, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:30, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:32, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:33, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:34, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:36, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:37, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:39, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:40, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:41, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:43, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:44, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:46, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:47, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:48, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:51, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:52, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:54, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:55, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:56, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:58, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:18:59, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:19:03, 61.957, 88.315, 62.030, 88.390
2023-06-15 11:19:06, 62.127, 88.363, 62.190, 88.470
2023-06-15 11:19:07, 62.127, 88.407, 62.190, 88.470
2023-06-15 11:19:10, 62.127, 88.407, 62.210, 88.470
2023-06-15 11:19:12, 62.127, 88.407, 62.220, 88.480
2023-06-15 11:19:14, 62.127, 88.407, 62.220, 88.480
2023-06-15 11:19:15, 62.127, 88.407, 62.220, 88.480
2023-06-15 11:19:16, 62.127, 88.407, 62.220, 88.480
2023-06-15 11:19:18, 62.127, 88.407, 62.220, 88.480
2023-06-15 11:19:19, 62.127, 88.407, 62.220, 88.480
2023-06-15 11:19:22, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:23, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:24, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:26, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:27, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:29, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:30, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:31, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:33, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:34, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:36, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:37, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:38, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:40, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:41, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:43, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:44, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:45, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:47, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:48, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:51, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:52, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:53, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:55, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:56, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:58, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:19:59, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:20:00, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:20:02, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:20:03, 62.171, 88.407, 62.250, 88.490
2023-06-15 11:20:06, 62.300, 88.493, 62.420, 88.560
2023-06-15 11:20:07, 62.345, 88.493, 62.420, 88.560
2023-06-15 11:20:10, 62.345, 88.493, 62.430, 88.570
2023-06-15 11:20:12, 62.345, 88.493, 62.440, 88.570
2023-06-15 11:20:14, 62.345, 88.493, 62.440, 88.570
2023-06-15 11:20:16, 62.345, 88.493, 62.440, 88.570
2023-06-15 11:20:17, 62.345, 88.493, 62.440, 88.570
2023-06-15 11:20:19, 62.345, 88.493, 62.440, 88.570
2023-06-15 11:20:20, 62.345, 88.493, 62.440, 88.570
2023-06-15 11:20:23, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:24, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:25, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:27, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:28, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:30, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:31, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:32, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:34, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:35, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:37, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:38, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:39, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:41, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:42, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:44, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:45, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:46, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:48, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:49, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:52, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:53, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:54, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:56, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:57, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:20:59, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:21:00, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:21:01, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:21:03, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:21:04, 62.392, 88.493, 62.480, 88.590
2023-06-15 11:21:07, 62.565, 88.538, 62.640, 88.660
2023-06-15 11:21:08, 62.565, 88.581, 62.640, 88.660
2023-06-15 11:21:14, 62.612, 88.581, 62.670, 88.670
2023-06-15 11:21:16, 62.612, 88.581, 62.670, 88.670
2023-06-15 11:21:17, 62.612, 88.581, 62.670, 88.670
2023-06-15 11:21:19, 62.612, 88.581, 62.670, 88.670
2023-06-15 11:21:20, 62.612, 88.581, 62.670, 88.670
2023-06-15 11:21:25, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:27, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:28, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:29, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:31, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:32, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:34, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:35, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:36, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:38, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:39, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:41, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:42, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:43, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:45, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:46, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:48, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:49, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:51, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:53, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:54, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:56, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:57, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:21:58, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:22:00, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:22:01, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:22:03, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:22:04, 62.612, 88.627, 62.700, 88.690
2023-06-15 11:22:07, 62.784, 88.672, 62.870, 88.760
2023-06-15 11:22:08, 62.784, 88.675, 62.870, 88.760
2023-06-15 11:22:10, 62.784, 88.675, 62.880, 88.770
2023-06-15 11:22:13, 62.784, 88.675, 62.890, 88.770
2023-06-15 11:22:14, 62.829, 88.675, 62.890, 88.770
2023-06-15 11:22:16, 62.829, 88.675, 62.890, 88.770
2023-06-15 11:22:17, 62.829, 88.675, 62.890, 88.770
2023-06-15 11:22:22, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:24, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:25, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:27, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:28, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:29, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:31, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:32, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:34, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:35, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:36, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:38, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:39, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:41, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:42, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:43, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:45, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:46, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:48, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:49, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:51, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:53, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:54, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:56, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:57, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:22:58, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:23:00, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:23:01, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:23:03, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:23:04, 62.876, 88.717, 62.930, 88.790
2023-06-15 11:23:06, 63.006, 88.760, 63.090, 88.860
2023-06-15 11:23:08, 63.006, 88.760, 63.090, 88.860
2023-06-15 11:23:10, 63.052, 88.808, 63.110, 88.870
2023-06-15 11:23:13, 63.052, 88.808, 63.120, 88.870
2023-06-15 11:23:14, 63.052, 88.808, 63.120, 88.870
2023-06-15 11:23:16, 63.052, 88.808, 63.120, 88.870
2023-06-15 11:23:17, 63.052, 88.808, 63.120, 88.870
2023-06-15 11:23:18, 63.052, 88.808, 63.120, 88.870
2023-06-15 11:23:20, 63.052, 88.808, 63.120, 88.870
2023-06-15 11:23:22, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:24, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:25, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:27, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:28, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:29, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:31, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:32, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:34, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:35, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:36, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:38, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:39, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:42, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:43, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:45, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:46, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:51, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:53, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:54, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:23:58, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:24:00, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:24:01, 63.052, 88.808, 63.150, 88.890
2023-06-15 11:24:06, 63.227, 88.856, 63.320, 88.960
2023-06-15 11:24:08, 63.227, 88.900, 63.320, 88.960
2023-06-15 11:24:10, 63.273, 88.900, 63.330, 88.970
2023-06-15 11:24:13, 63.273, 88.900, 63.340, 88.970
2023-06-15 11:24:14, 63.273, 88.900, 63.340, 88.970
2023-06-15 11:24:16, 63.273, 88.900, 63.340, 88.970
2023-06-15 11:24:17, 63.273, 88.900, 63.340, 88.970
2023-06-15 11:24:18, 63.273, 88.900, 63.340, 88.970
2023-06-15 11:24:20, 63.273, 88.900, 63.340, 88.970
2023-06-15 11:24:22, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:24, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:25, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:26, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:28, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:29, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:31, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:32, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:33, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:35, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:36, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:38, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:39, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:40, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:42, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:43, 63.319, 88.900, 63.380, 88.990
2023-06-15 11:24:45, 63.319, 88.900, 63.380, 88.990
