Time,TC37 (°C),TC41 (°C),TC36 (°C),TC39 (°C),TC21 (°C),TC30 (°C),TC28 (°C),TC23 (°C)
2023-08-25 10:42:21,-9999.0,89.262,57.702,81.549,3.068,7.162,3.882,21.749
2023-08-25 10:42:22,-9999.0,89.255,57.638,81.672,3.113,7.222,3.777,21.72
2023-08-25 10:42:23,-9999.0,89.083,57.609,82.001,3.113,7.207,3.837,21.631
2023-08-25 10:42:24,-9999.0,89.055,57.595,82.044,3.143,7.177,3.822,21.646
2023-08-25 10:42:25,-9999.0,89.02,57.56,81.952,3.143,7.192,3.852,21.72
2023-08-25 10:42:26,-9999.0,89.077,57.546,82.081,3.038,7.252,3.837,21.749
2023-08-25 10:42:27,-9999.0,89.02,57.546,81.852,3.098,7.237,3.807,21.66
2023-08-25 10:42:28,-9999.0,89.02,57.661,81.809,3.053,7.222,3.896,21.69
2023-08-25 10:42:29,-9999.0,89.034,57.617,81.966,3.083,7.177,3.822,21.675
2023-08-25 10:42:30,-9999.0,89.048,57.574,80.434,2.978,7.237,3.837,21.72
2023-08-25 10:42:31,-9999.0,89.163,57.589,80.448,3.113,7.147,3.882,21.675
2023-08-25 10:42:32,-9999.0,89.106,57.517,80.491,3.083,7.222,3.852,21.557
2023-08-25 10:42:33,-9999.0,89.091,57.56,80.147,3.143,7.326,3.837,21.601
2023-08-25 10:42:34,-9999.0,88.991,57.603,79.99,3.128,7.267,3.867,21.705
2023-08-25 10:42:35,-9999.0,89.005,57.589,80.104,3.068,7.326,3.807,21.616
2023-08-25 10:42:36,-9999.0,88.876,57.459,80.419,3.098,7.341,3.717,21.646
2023-08-25 10:42:37,-9999.0,88.833,57.574,80.491,3.098,7.297,3.852,21.646
2023-08-25 10:42:38,-9999.0,88.819,57.488,80.52,3.098,7.267,3.777,21.631
2023-08-25 10:42:39,-9999.0,88.804,57.617,80.591,3.038,7.237,3.762,21.586
2023-08-25 10:42:40,-9999.0,88.876,57.546,81.007,2.949,7.222,3.777,21.586
2023-08-25 10:42:41,-9999.0,88.94,57.58,80.798,2.978,7.341,3.822,21.512
2023-08-25 10:42:42,-9999.0,88.825,57.552,81.156,2.963,7.267,3.792,21.542
2023-08-25 10:42:43,-9999.0,88.653,57.486,81.563,2.904,7.207,3.837,21.572
2023-08-25 10:42:44,-9999.0,88.716,57.544,81.692,2.859,7.237,3.822,21.586
2023-08-25 10:42:45,-9999.0,88.608,57.521,81.455,2.874,7.326,3.822,21.557
2023-08-25 10:42:46,-9999.0,88.6,57.513,81.275,2.874,7.297,3.852,21.601
2023-08-25 10:42:47,-9999.0,88.606,57.505,81.238,2.904,7.341,3.807,21.572
2023-08-25 10:42:48,-9999.0,88.569,57.453,81.101,2.993,7.297,3.792,21.572
2023-08-25 10:42:49,-9999.0,88.589,57.431,81.193,2.904,7.297,3.807,21.586
2023-08-25 10:42:50,-9999.0,88.452,57.537,81.299,3.053,7.237,3.792,21.512
2023-08-25 10:42:51,-9999.0,88.573,57.429,81.391,2.978,7.297,3.837,21.542
2023-08-25 10:42:52,-9999.0,88.458,57.486,81.391,3.023,7.237,3.807,21.468
2023-08-25 10:42:53,-9999.0,88.723,57.478,81.44,3.038,7.341,3.777,21.483
2023-08-25 10:42:54,-9999.0,88.665,57.478,81.097,3.023,7.326,3.747,21.483
2023-08-25 10:42:55,-9999.0,88.651,57.607,80.638,3.113,7.267,3.777,21.527
2023-08-25 10:42:56,-9999.0,88.522,57.55,80.209,3.098,7.267,3.807,21.483
2023-08-25 10:42:57,-9999.0,88.622,57.593,80.481,3.038,7.312,3.687,21.498
2023-08-25 10:42:58,-9999.0,88.55,57.55,79.607,3.113,7.237,3.807,21.498
2023-08-25 10:42:59,-9999.0,88.636,57.492,78.09,3.053,7.282,3.747,21.468
2023-08-25 10:43:00,-9999.0,88.55,57.507,77.474,3.083,7.237,3.822,21.512
2023-08-25 10:43:01,-9999.0,88.499,57.498,77.05,3.083,7.267,3.747,21.557
2023-08-25 10:43:02,-9999.0,88.233,57.533,77.772,3.068,7.252,3.822,21.483
2023-08-25 10:43:03,-9999.0,88.132,57.49,77.171,3.068,7.087,3.792,21.498
2023-08-25 10:43:04,-9999.0,88.018,57.433,76.828,3.053,7.222,3.777,21.394
2023-08-25 10:43:05,-9999.0,87.923,57.539,75.789,2.949,7.207,3.867,21.483
2023-08-25 10:43:06,-9999.0,87.88,57.568,75.832,3.008,7.237,3.747,21.424
2023-08-25 10:43:07,-9999.0,87.737,57.525,75.946,3.023,7.267,3.792,21.35
2023-08-25 10:43:08,-9999.0,87.671,57.589,76.539,2.904,7.222,3.792,21.468
2023-08-25 10:43:09,-9999.0,87.757,57.503,76.525,2.963,7.267,3.747,21.453
2023-08-25 10:43:10,-9999.0,87.786,57.445,77.155,2.874,7.282,3.837,21.394
2023-08-25 10:43:11,-9999.0,87.751,57.453,77.607,2.829,7.356,3.702,21.394
2023-08-25 10:43:12,-9999.0,87.737,57.482,77.721,2.814,7.297,3.837,21.305
2023-08-25 10:43:13,-9999.0,87.794,57.41,77.635,2.904,7.326,3.762,21.453
2023-08-25 10:43:14,-9999.0,87.809,57.424,78.036,2.844,7.371,3.822,21.35
2023-08-25 10:43:15,-9999.0,87.845,57.404,78.517,2.769,7.371,3.792,21.379
2023-08-25 10:43:16,-9999.0,87.845,57.433,78.345,2.754,7.267,3.822,21.364
2023-08-25 10:43:17,-9999.0,87.774,57.433,78.503,2.784,7.282,3.837,21.29
2023-08-25 10:43:18,-9999.0,87.681,57.369,78.812,2.784,7.297,3.807,21.409
2023-08-25 10:43:19,-9999.0,87.667,57.383,78.783,2.724,7.312,3.747,21.409
2023-08-25 10:43:20,-9999.0,87.71,57.34,79.069,2.62,7.356,3.822,21.379
2023-08-25 10:43:21,-9999.0,87.604,57.348,79.378,2.664,7.282,3.822,21.35
2023-08-25 10:43:22,-9999.0,87.554,57.414,79.973,2.754,7.312,3.732,21.305
2023-08-25 10:43:23,-9999.0,87.534,57.437,80.282,2.814,7.297,3.777,21.335
2023-08-25 10:43:24,-9999.0,87.548,57.336,80.211,2.829,7.341,3.687,21.335
2023-08-25 10:43:25,-9999.0,87.534,57.408,80.368,2.799,7.356,3.762,21.305
2023-08-25 10:43:26,-9999.0,87.548,57.35,80.54,2.844,7.416,3.732,21.187
2023-08-25 10:43:27,-9999.0,87.448,57.365,80.526,2.949,7.312,3.747,21.275
2023-08-25 10:43:28,-9999.0,87.362,57.379,80.368,2.963,7.371,3.777,21.32
2023-08-25 10:43:29,-9999.0,87.304,57.25,80.626,3.098,7.386,3.762,21.261
2023-08-25 10:43:30,-9999.0,87.405,57.365,80.354,3.113,7.401,3.792,21.261
2023-08-25 10:43:31,-9999.0,87.419,57.365,80.454,3.158,7.431,3.762,21.32
2023-08-25 10:43:32,-9999.0,87.442,57.316,79.933,3.128,7.401,3.762,21.29
2023-08-25 10:43:33,-9999.0,87.347,57.221,79.838,3.158,7.371,3.762,21.29
2023-08-25 10:43:34,-9999.0,87.212,57.287,79.961,3.292,7.371,3.852,21.275
2023-08-25 10:43:35,-9999.0,87.27,57.33,80.018,3.307,7.431,3.837,21.187
2023-08-25 10:43:36,-9999.0,87.212,57.287,80.448,3.292,7.386,3.717,21.32
2023-08-25 10:43:37,-9999.0,87.284,57.215,80.663,3.457,7.446,3.822,21.275
2023-08-25 10:43:38,-9999.0,87.169,57.229,80.62,3.248,7.506,3.762,21.201
2023-08-25 10:43:39,-9999.0,87.054,57.301,80.219,3.337,7.461,3.732,21.201
2023-08-25 10:43:40,-9999.0,87.026,57.316,80.219,3.233,7.461,3.732,21.29
2023-08-25 10:43:41,-9999.0,87.061,57.264,79.982,3.292,7.401,3.747,21.201
2023-08-25 10:43:42,-9999.0,87.009,57.27,79.587,3.277,7.446,3.837,21.113
2023-08-25 10:43:43,-9999.0,87.059,57.248,78.92,3.203,7.431,3.777,21.157
2023-08-25 10:43:44,-9999.0,86.993,57.283,77.552,3.248,7.446,3.702,21.201
2023-08-25 10:43:45,-9999.0,86.927,57.289,76.971,3.173,7.476,3.732,21.113
2023-08-25 10:43:46,-9999.0,86.862,57.266,76.232,3.263,7.386,3.792,21.142
2023-08-25 10:43:47,-9999.0,86.776,57.238,75.559,3.307,7.491,3.762,21.172
2023-08-25 10:43:48,-9999.0,86.661,57.252,76.204,3.292,7.386,3.777,21.231
2023-08-25 10:43:49,-9999.0,86.762,57.266,76.633,3.292,7.461,3.822,21.142
2023-08-25 10:43:50,-9999.0,86.704,57.194,76.733,3.277,7.476,3.807,21.068
2023-08-25 10:43:51,-9999.0,86.825,57.244,76.997,3.263,7.401,3.747,21.113
2023-08-25 10:43:52,-9999.0,86.86,57.322,77.29,3.337,7.401,3.792,21.098
2023-08-25 10:43:53,-9999.0,86.96,57.221,77.905,3.307,7.386,3.747,21.039
2023-08-25 10:43:54,-9999.0,86.923,57.213,78.355,3.442,7.461,3.822,21.068
2023-08-25 10:43:55,-9999.0,87.052,57.27,78.527,3.397,7.491,3.777,21.053
2023-08-25 10:43:56,-9999.0,86.966,57.227,78.456,3.367,7.446,3.612,21.098
2023-08-25 10:43:57,-9999.0,86.973,57.219,78.147,3.427,7.521,3.687,21.098
2023-08-25 10:43:58,-9999.0,87.036,57.211,77.638,3.397,7.536,3.807,21.009
2023-08-25 10:43:59,-9999.0,86.971,57.246,78.159,3.322,7.476,3.732,21.024
2023-08-25 10:44:00,-9999.0,87.077,57.266,78.208,3.397,7.476,3.807,21.039
2023-08-25 10:44:01,-9999.0,87.091,57.266,78.122,3.292,7.461,3.732,21.053
2023-08-25 10:44:02,-9999.0,87.134,57.151,78.208,3.233,7.491,3.657,21.024
2023-08-25 10:44:03,-9999.0,87.063,57.281,78.495,3.263,7.431,3.732,21.024
2023-08-25 10:44:04,-9999.0,86.969,57.244,78.844,3.248,7.461,3.702,21.053
2023-08-25 10:44:05,-9999.0,86.96,57.135,79.123,3.322,7.491,3.762,20.994
2023-08-25 10:44:06,-9999.0,86.817,57.25,79.309,3.277,7.58,3.792,21.024
2023-08-25 10:44:07,-9999.0,86.846,57.221,79.28,3.218,7.595,3.747,20.979
2023-08-25 10:44:08,-9999.0,86.659,57.264,79.423,3.277,7.491,3.702,20.964
2023-08-25 10:44:09,-9999.0,86.631,57.164,79.423,3.263,7.521,3.717,21.024
2023-08-25 10:44:10,-9999.0,86.573,57.092,79.237,3.277,7.61,3.762,20.979
2023-08-25 10:44:11,-9999.0,86.616,57.063,78.951,3.277,7.566,3.822,20.935
2023-08-25 10:44:12,-9999.0,86.602,57.164,78.335,3.203,7.461,3.732,20.979
2023-08-25 10:44:13,-9999.0,86.587,57.221,77.39,3.173,7.595,3.717,20.964
2023-08-25 10:44:14,-9999.0,86.653,57.201,76.754,3.233,7.521,3.702,21.039
2023-08-25 10:44:15,-9999.0,86.518,57.223,76.648,3.188,7.506,3.762,20.876
2023-08-25 10:44:16,-9999.0,86.432,57.209,76.805,3.248,7.566,3.717,20.95
2023-08-25 10:44:17,-9999.0,86.403,57.151,76.819,3.203,7.551,3.807,20.92
2023-08-25 10:44:18,-9999.0,86.417,57.137,76.905,3.188,7.58,3.717,20.95
2023-08-25 10:44:19,-9999.0,86.288,57.123,76.877,3.337,7.461,3.717,20.92
2023-08-25 10:44:20,-9999.0,86.317,57.123,76.92,3.263,7.506,3.792,20.861
2023-08-25 10:44:21,-9999.0,86.346,57.108,76.461,3.173,7.536,3.762,20.964
2023-08-25 10:44:22,-9999.0,86.196,57.116,75.74,3.218,7.386,3.747,20.89
2023-08-25 10:44:23,-9999.0,86.204,57.096,74.259,3.113,7.506,3.747,20.831
2023-08-25 10:44:24,-9999.0,86.299,57.061,74.324,3.038,7.58,3.792,20.964
2023-08-25 10:44:25,-9999.0,86.227,57.09,74.024,3.203,7.401,3.762,20.787
2023-08-25 10:44:26,-9999.0,86.227,57.147,74.296,3.053,7.431,3.747,20.92
2023-08-25 10:44:27,-9999.0,86.221,57.012,74.533,3.053,7.386,3.732,20.861
2023-08-25 10:44:28,-9999.0,86.364,57.055,75.32,3.038,7.401,3.732,20.905
2023-08-25 10:44:29,-9999.0,86.329,57.049,75.973,3.113,7.416,3.732,20.846
2023-08-25 10:44:30,-9999.0,86.387,57.049,76.918,3.158,7.446,3.732,20.831
2023-08-25 10:44:31,-9999.0,86.272,57.005,77.175,3.008,7.476,3.627,20.846
2023-08-25 10:44:32,-9999.0,86.315,56.991,77.648,2.993,7.461,3.657,20.89
2023-08-25 10:44:33,-9999.0,86.286,56.991,77.003,2.919,7.446,3.732,20.787
2023-08-25 10:44:34,-9999.0,86.192,56.997,76.279,2.859,7.356,3.702,20.89
2023-08-25 10:44:35,-9999.0,86.129,57.077,75.515,2.844,7.386,3.792,20.713
2023-08-25 10:44:36,-9999.0,86.071,56.948,75.557,2.739,7.416,3.672,20.831
2023-08-25 10:44:37,-9999.0,86.092,56.983,75.993,2.754,7.416,3.657,20.802
2023-08-25 10:44:38,-9999.0,86.092,56.925,74.991,2.694,7.491,3.747,20.698
2023-08-25 10:44:39,-9999.0,85.948,57.055,74.848,2.739,7.416,3.762,20.787
2023-08-25 10:44:40,-9999.0,85.533,56.925,74.433,2.739,7.461,3.657,20.787
2023-08-25 10:44:41,-9999.0,85.418,57.083,73.373,2.754,7.401,3.687,20.846
2023-08-25 10:44:42,-9999.0,85.352,57.061,73.136,2.754,7.446,3.762,20.742
2023-08-25 10:44:43,-9999.0,85.473,57.038,72.856,2.724,7.401,3.672,20.727
2023-08-25 10:44:44,-9999.0,85.373,57.038,73.385,2.739,7.356,3.672,20.668
2023-08-25 10:44:45,-9999.0,85.537,57.016,73.334,2.814,7.446,3.777,20.653
2023-08-25 10:44:46,-9999.0,85.436,56.987,73.12,2.963,7.371,3.702,20.713
2023-08-25 10:44:47,-9999.0,85.379,56.987,73.062,2.949,7.431,3.612,20.816
2023-08-25 10:44:48,-9999.0,85.35,56.987,73.048,2.949,7.58,3.687,20.683
2023-08-25 10:44:49,-9999.0,85.293,57.065,72.438,3.038,7.491,3.687,20.653
2023-08-25 10:44:50,-9999.0,85.299,56.993,72.367,3.128,7.476,3.672,20.683
2023-08-25 10:44:51,-9999.0,85.371,57.022,72.825,3.083,7.431,3.717,20.639
2023-08-25 10:44:52,-9999.0,85.363,56.971,73.218,3.038,7.461,3.687,20.683
2023-08-25 10:44:53,-9999.0,85.42,56.999,72.86,3.143,7.446,3.672,20.639
2023-08-25 10:44:54,-9999.0,85.463,57.014,73.576,3.218,7.491,3.612,20.653
2023-08-25 10:44:55,-9999.0,85.449,57.028,74.42,3.173,7.506,3.702,20.653
2023-08-25 10:44:56,-9999.0,85.412,56.876,74.212,3.233,7.401,3.642,20.668
2023-08-25 10:44:57,-9999.0,85.418,56.94,73.717,3.337,7.446,3.732,20.624
2023-08-25 10:44:58,-9999.0,85.453,56.903,73.837,3.263,7.536,3.627,20.668
2023-08-25 10:44:59,-9999.0,85.41,56.96,74.496,3.277,7.566,3.672,20.668
2023-08-25 10:45:00,-9999.0,85.445,56.88,75.118,3.277,7.491,3.627,20.565
2023-08-25 10:45:01,-9999.0,85.565,56.944,75.425,3.218,7.491,3.627,20.639
2023-08-25 10:45:02,-9999.0,85.594,56.958,75.568,3.337,7.595,3.642,20.55
2023-08-25 10:45:03,-9999.0,85.629,57.008,75.674,3.248,7.431,3.687,20.683
2023-08-25 10:45:04,-9999.0,85.606,56.87,75.236,3.322,7.595,3.687,20.639
2023-08-25 10:45:05,-9999.0,85.627,56.847,75.171,3.337,7.506,3.687,20.594
2023-08-25 10:45:06,-9999.0,85.57,56.919,74.57,3.248,7.461,3.672,20.565
2023-08-25 10:45:07,-9999.0,85.469,56.948,74.484,3.322,7.506,3.627,20.639
2023-08-25 10:45:08,-9999.0,85.512,56.962,74.684,3.337,7.551,3.717,20.55
2023-08-25 10:45:09,-9999.0,85.332,56.954,75.506,3.382,7.491,3.702,20.52
2023-08-25 10:45:10,-9999.0,85.346,56.925,75.907,3.248,7.401,3.672,20.609
2023-08-25 10:45:11,-9999.0,85.217,56.94,76.637,3.203,7.61,3.612,20.55
2023-08-25 10:45:12,-9999.0,85.189,56.853,76.738,3.337,7.476,3.702,20.55
2023-08-25 10:45:13,-9999.0,85.246,56.954,76.909,3.307,7.491,3.657,20.505
2023-08-25 10:45:14,-9999.0,85.275,56.954,76.995,3.277,7.506,3.627,20.505
2023-08-25 10:45:15,-9999.0,85.275,56.925,77.382,3.292,7.61,3.612,20.431
2023-08-25 10:45:16,-9999.0,85.246,56.911,77.482,3.248,7.566,3.597,20.505
2023-08-25 10:45:17,-9999.0,85.332,56.911,76.867,3.367,7.521,3.672,20.49
2023-08-25 10:45:18,-9999.0,85.418,56.983,77.167,3.367,7.625,3.657,20.476
2023-08-25 10:45:19,-9999.0,85.412,56.876,77.404,3.352,7.551,3.642,20.431
2023-08-25 10:45:20,-9999.0,85.391,56.927,77.427,3.307,7.61,3.687,20.535
2023-08-25 10:45:21,-9999.0,85.463,56.87,78.043,3.397,7.685,3.568,20.461
2023-08-25 10:45:22,-9999.0,85.414,56.792,78.409,3.292,7.625,3.687,20.52
2023-08-25 10:45:23,-9999.0,85.422,56.786,78.431,3.382,7.625,3.612,20.357
2023-08-25 10:45:24,-9999.0,85.465,56.786,78.803,3.263,7.58,3.627,20.52
2023-08-25 10:45:25,-9999.0,85.359,56.895,78.926,3.292,7.566,3.583,20.372
2023-08-25 10:45:26,-9999.0,85.445,56.794,79.041,3.263,7.566,3.612,20.461
2023-08-25 10:45:27,-9999.0,85.352,56.802,79.192,3.248,7.61,3.642,20.505
2023-08-25 10:45:28,-9999.0,85.324,56.745,79.035,3.218,7.595,3.568,20.461
2023-08-25 10:45:29,-9999.0,85.295,56.831,78.405,3.263,7.61,3.657,20.387
2023-08-25 10:45:30,-9999.0,85.324,56.788,78.39,3.128,7.566,3.642,20.431
2023-08-25 10:45:31,-9999.0,85.252,56.831,78.19,3.098,7.58,3.672,20.402
2023-08-25 10:45:32,-9999.0,85.301,56.794,77.609,3.023,7.61,3.657,20.357
2023-08-25 10:45:33,-9999.0,85.107,56.814,76.183,3.008,7.566,3.642,20.402
2023-08-25 10:45:34,-9999.0,84.992,56.714,75.153,2.919,7.551,3.687,20.446
2023-08-25 10:45:35,-9999.0,85.035,56.829,74.737,2.949,7.491,3.687,20.402
2023-08-25 10:45:36,-9999.0,84.986,56.751,75.103,2.993,7.64,3.597,20.327
2023-08-25 10:45:37,-9999.0,84.914,56.794,75.046,2.963,7.536,3.762,20.313
2023-08-25 10:45:38,-9999.0,84.865,56.788,74.883,2.859,7.491,3.762,20.253
2023-08-25 10:45:39,-9999.0,84.865,56.658,73.981,2.874,7.58,3.583,20.313
2023-08-25 10:45:40,-9999.0,84.879,56.73,73.451,2.844,7.67,3.672,20.253
2023-08-25 10:45:41,-9999.0,84.808,56.745,73.179,2.919,7.595,3.642,20.357
2023-08-25 10:45:42,-9999.0,84.865,56.701,73.308,2.844,7.61,3.583,20.253
2023-08-25 10:45:43,-9999.0,84.793,56.773,73.966,2.904,7.551,3.672,20.372
2023-08-25 10:45:44,-9999.0,84.822,56.745,74.21,2.978,7.595,3.642,20.298
2023-08-25 10:45:45,-9999.0,84.722,56.759,73.78,3.053,7.566,3.612,20.268
2023-08-25 10:45:46,-9999.0,84.628,56.736,73.242,2.993,7.625,3.642,20.313
2023-08-25 10:45:47,-9999.0,84.562,56.728,72.833,3.113,7.58,3.583,20.268
2023-08-25 10:45:48,-9999.0,84.411,56.691,71.98,3.113,7.61,3.583,20.313
2023-08-25 10:45:49,-9999.0,84.273,56.712,71.671,3.068,7.551,3.568,20.268
2023-08-25 10:45:50,-9999.0,84.308,56.732,70.274,3.128,7.551,3.672,20.179
2023-08-25 10:45:51,-9999.0,84.151,56.732,71.248,3.038,7.58,3.583,20.283
2023-08-25 10:45:52,-9999.0,84.171,56.782,71.569,3.083,7.536,3.687,20.298
2023-08-25 10:45:53,-9999.0,83.913,56.666,70.524,3.023,7.521,3.642,20.357
2023-08-25 10:45:54,-9999.0,83.942,56.753,70.538,3.068,7.58,3.583,20.224
2023-08-25 10:45:55,-9999.0,83.833,56.802,71.547,3.113,7.431,3.523,20.224
2023-08-25 10:45:56,-9999.0,83.854,56.765,72.04,3.158,7.58,3.553,20.268
2023-08-25 10:45:57,-9999.0,83.825,56.693,71.868,3.098,7.536,3.612,20.253
2023-08-25 10:45:58,-9999.0,83.946,56.728,71.401,3.113,7.536,3.583,20.268
2023-08-25 10:45:59,-9999.0,83.946,56.728,71.172,3.098,7.416,3.553,20.179
2023-08-25 10:46:00,-9999.0,84.009,56.691,70.276,3.188,7.506,3.612,20.194
2023-08-25 10:46:01,-9999.0,83.715,56.625,69.967,3.188,7.446,3.583,20.209
2023-08-25 10:46:02,-9999.0,83.643,56.726,69.91,3.397,7.476,3.523,20.194
2023-08-25 10:46:03,-9999.0,83.706,56.732,69.128,3.382,7.566,3.627,20.15
2023-08-25 10:46:04,-9999.0,83.641,56.71,69.163,3.337,7.446,3.538,20.224
2023-08-25 10:46:05,-9999.0,83.719,56.788,69.513,3.322,7.566,3.538,20.12
2023-08-25 10:46:06,-9999.0,83.79,56.745,69.513,3.322,7.521,3.568,20.194
2023-08-25 10:46:07,-9999.0,83.854,56.722,69.863,3.352,7.446,3.627,20.164
2023-08-25 10:46:08,-9999.0,83.811,56.765,71.238,3.397,7.566,3.523,20.194
2023-08-25 10:46:09,-9999.0,83.889,56.656,71.273,3.397,7.551,3.642,20.164
2023-08-25 10:46:10,-9999.0,83.846,56.671,72.246,3.322,7.476,3.568,20.105
2023-08-25 10:46:11,-9999.0,83.846,56.671,72.289,3.442,7.566,3.657,20.12
2023-08-25 10:46:12,-9999.0,83.846,56.699,72.189,3.412,7.536,3.553,20.12
2023-08-25 10:46:13,-9999.0,83.874,56.699,72.518,3.367,7.506,3.597,20.046
2023-08-25 10:46:14,-9999.0,83.932,56.57,72.991,3.442,7.461,3.612,20.12
2023-08-25 10:46:15,-9999.0,83.86,56.685,73.535,3.412,7.476,3.463,20.164
2023-08-25 10:46:16,-9999.0,83.753,56.65,73.901,3.367,7.521,3.463,20.031
2023-08-25 10:46:17,-9999.0,83.633,56.658,74.195,3.367,7.416,3.508,20.09
2023-08-25 10:46:18,-9999.0,83.698,56.609,74.046,3.337,7.431,3.478,20.016
2023-08-25 10:46:19,-9999.0,83.792,56.531,73.897,3.427,7.536,3.463,20.046
2023-08-25 10:46:20,-9999.0,83.821,56.617,74.384,3.472,7.461,3.478,20.046
2023-08-25 10:46:21,-9999.0,83.778,56.603,74.813,3.277,7.551,3.433,20.09
2023-08-25 10:46:22,-9999.0,83.758,56.625,75.151,3.367,7.551,3.583,20.061
2023-08-25 10:46:23,-9999.0,83.93,56.64,74.578,3.382,7.431,3.553,20.016
2023-08-25 10:46:24,-9999.0,83.973,56.51,74.607,3.322,7.536,3.583,20.09
2023-08-25 10:46:25,-9999.0,83.858,56.597,75.322,3.248,7.446,3.538,19.987
2023-08-25 10:46:26,-9999.0,83.901,56.597,75.523,3.218,7.506,3.508,19.972
2023-08-25 10:46:27,-9999.0,83.93,56.496,75.981,3.307,7.491,3.538,20.061
2023-08-25 10:46:28,-9999.0,83.772,56.539,76.196,3.218,7.461,3.553,19.987
2023-08-25 10:46:29,-9999.0,83.7,56.496,75.637,3.263,7.461,3.478,19.972
2023-08-25 10:46:30,-9999.0,83.694,56.475,75.187,3.292,7.506,3.523,19.987
2023-08-25 10:46:31,-9999.0,83.674,56.541,74.422,3.248,7.431,3.493,20.031
2023-08-25 10:46:32,-9999.0,83.43,56.498,73.163,3.233,7.461,3.448,20.031
2023-08-25 10:46:33,-9999.0,83.223,56.521,72.985,3.263,7.476,3.538,20.001
2023-08-25 10:46:34,-9999.0,83.102,56.442,72.864,3.218,7.446,3.493,19.942
2023-08-25 10:46:35,-9999.0,83.154,56.436,73.43,3.128,7.446,3.523,20.001
2023-08-25 10:46:36,-9999.0,83.197,56.451,73.158,3.203,7.356,3.538,20.001
2023-08-25 10:46:37,-9999.0,83.369,56.595,73.817,3.188,7.431,3.493,19.942
2023-08-25 10:46:38,-9999.0,83.412,56.537,73.617,3.113,7.401,3.627,19.898
2023-08-25 10:46:39,-9999.0,83.44,56.479,74.261,3.083,7.521,3.448,19.927
2023-08-25 10:46:40,-9999.0,83.326,56.465,74.962,3.098,7.446,3.508,19.883
2023-08-25 10:46:41,-9999.0,83.469,56.523,74.977,3.113,7.341,3.568,19.883
2023-08-25 10:46:42,-9999.0,83.412,56.465,74.49,3.023,7.341,3.463,19.957
2023-08-25 10:46:43,-9999.0,83.297,56.436,73.445,3.098,7.386,3.523,19.764
2023-08-25 10:46:44,-9999.0,82.853,56.451,71.541,3.188,7.341,3.627,19.912
2023-08-25 10:46:45,-9999.0,82.787,56.399,70.029,3.113,7.416,3.508,19.883
2023-08-25 10:46:46,-9999.0,82.773,56.414,69.656,3.098,7.341,3.538,19.883
2023-08-25 10:46:47,-9999.0,82.593,56.449,70.679,3.098,7.386,3.612,19.883
2023-08-25 10:46:48,-9999.0,82.427,56.455,70.714,3.068,7.416,3.538,19.883
2023-08-25 10:46:49,-9999.0,82.19,56.432,71.236,3.068,7.491,3.418,19.972
2023-08-25 10:46:50,-9999.0,82.067,56.424,71.027,3.143,7.386,3.583,19.823
2023-08-25 10:46:51,-9999.0,81.93,56.344,71.735,3.203,7.326,3.478,19.912
2023-08-25 10:46:52,-9999.0,81.478,56.494,69.808,3.113,7.491,3.508,19.868
2023-08-25 10:46:53,-9999.0,81.283,56.457,69.098,3.068,7.356,3.508,19.794
2023-08-25 10:46:54,-9999.0,81.347,56.406,68.345,3.068,7.401,3.493,19.853
2023-08-25 10:46:55,-9999.0,81.49,56.492,68.416,3.038,7.416,3.508,19.868
2023-08-25 10:46:56,-9999.0,81.59,56.449,68.946,2.993,7.431,3.597,19.794
2023-08-25 10:46:57,-9999.0,81.711,56.498,69.798,2.963,7.401,3.553,19.809
2023-08-25 10:46:58,-9999.0,81.803,56.447,70.176,3.053,7.446,3.493,19.705
2023-08-25 10:46:59,-9999.0,81.875,56.36,70.763,3.023,7.386,3.418,19.794
2023-08-25 10:47:00,-9999.0,81.881,56.424,70.784,2.963,7.431,3.388,19.779
2023-08-25 10:47:01,-9999.0,81.958,56.401,71.048,2.993,7.446,3.493,19.66
2023-08-25 10:47:02,-9999.0,82.13,56.344,71.62,2.993,7.461,3.463,19.809
2023-08-25 10:47:03,-9999.0,82.151,56.451,71.741,3.113,7.386,3.568,19.764
2023-08-25 10:47:04,-9999.0,82.2,56.443,71.289,3.113,7.506,3.553,19.809
2023-08-25 10:47:05,-9999.0,82.263,56.42,70.536,3.098,7.446,3.523,19.838
2023-08-25 10:47:06,-9999.0,82.098,56.498,69.239,3.068,7.431,3.523,19.779
2023-08-25 10:47:07,-9999.0,81.768,56.484,69.697,3.158,7.446,3.463,19.72
2023-08-25 10:47:08,-9999.0,81.539,56.383,69.253,3.083,7.431,3.478,19.72
2023-08-25 10:47:09,-9999.0,81.545,56.332,69.732,3.068,7.461,3.403,19.69
2023-08-25 10:47:10,-9999.0,81.674,56.404,69.446,3.083,7.386,3.373,19.764
2023-08-25 10:47:11,-9999.0,81.617,56.389,70.377,3.053,7.461,3.448,19.675
2023-08-25 10:47:12,-9999.0,81.795,56.41,70.469,3.158,7.386,3.358,19.675
2023-08-25 10:47:13,-9999.0,81.566,56.352,70.798,3.143,7.506,3.478,19.586
2023-08-25 10:47:14,-9999.0,81.48,56.395,71.471,3.128,7.506,3.418,19.616
2023-08-25 10:47:15,-9999.0,81.494,56.438,71.972,3.068,7.401,3.538,19.66
2023-08-25 10:47:16,-9999.0,81.617,56.389,72.238,3.053,7.521,3.433,19.66
